,City,Rating,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two
602,Dehradun,4.2,68,3,No,No,500
603,Dehradun,3.8,230,3,No,No,550
604,Dehradun,4.0,98,4,No,No,1250
605,Dehradun,4.9,50,4,No,No,1500
606,Dehradun,4.1,64,2,No,No,350
607,Dehradun,3.9,173,4,No,No,1000
608,Dehradun,3.9,141,3,No,No,650
609,Dehradun,4.2,89,3,No,No,600
610,Dehradun,3.9,121,3,No,No,600
611,Dehradun,4.0,175,4,No,No,1200
612,Dehradun,3.9,101,3,No,No,600
613,Dehradun,3.9,131,3,No,No,700
614,Dehradun,4.3,63,1,No,No,0
615,Dehradun,4.1,104,3,No,No,500
616,Dehradun,3.9,39,2,No,No,400
617,Dehradun,3.8,115,3,No,No,500
618,Dehradun,4.0,94,3,No,No,500
619,Dehradun,3.6,102,3,No,No,800
620,Mysore,3.7,393,2,No,No,500
621,Mysore,3.8,249,2,No,No,650
622,Mysore,3.7,172,3,No,No,900
623,Mysore,4.0,304,2,No,No,700
624,Mysore,4.0,286,4,No,No,1600
625,Mysore,3.6,140,2,No,No,700
626,Mysore,3.7,262,2,No,No,650
627,Mysore,3.9,264,3,No,No,800
628,Mysore,3.3,11,4,No,No,1500
629,Mysore,4.2,392,1,No,No,300
630,Mysore,3.7,132,3,No,No,1000
631,Mysore,3.6,190,2,No,No,650
632,Mysore,3.8,162,4,No,No,1700
633,Mysore,3.7,208,2,No,No,550
634,Mysore,3.6,270,3,No,No,1000
635,Mysore,3.4,139,1,No,No,290
636,Mysore,3.5,160,2,No,No,500
637,Mysore,3.5,127,2,No,No,700
638,Mysore,3.5,214,2,No,No,400
639,Mysore,3.7,183,3,No,No,1200
640,Puducherry,4.1,791,2,No,No,400
641,Puducherry,3.8,456,4,No,No,1500
642,Puducherry,3.9,535,4,No,No,1500
643,Puducherry,4.2,656,2,No,No,300
644,Puducherry,3.1,875,2,No,No,450
645,Puducherry,3.5,298,3,No,No,800
646,Puducherry,3.8,495,3,No,No,550
647,Puducherry,3.5,328,4,No,No,1400
648,Puducherry,3.7,124,3,No,No,800
649,Puducherry,3.8,189,4,No,No,1500
650,Puducherry,3.8,192,4,No,No,1500
651,Puducherry,3.6,275,3,No,No,900
652,Puducherry,3.8,513,4,No,No,1000
653,Puducherry,3.5,225,4,No,No,1200
654,Puducherry,4.2,163,1,No,No,150
655,Puducherry,3.4,228,4,No,No,1200
656,Puducherry,3.7,36,2,No,No,250
657,Puducherry,3.6,97,3,No,No,600
658,Puducherry,3.8,199,3,No,No,700
659,Puducherry,3.8,173,1,No,No,150
660,Surat,3.8,201,3,No,No,900
661,Surat,4.1,70,2,No,No,500
662,Surat,3.4,47,4,No,No,1500
663,Surat,4.3,479,2,No,No,650
664,Surat,3.9,226,3,No,No,800
665,Surat,4.2,319,3,No,No,1400
666,Surat,4.0,223,2,No,No,650
667,Surat,4.1,221,3,No,No,1000
668,Surat,3.6,66,3,No,No,900
669,Surat,3.7,209,3,No,No,800
670,Surat,3.8,87,3,No,No,800
671,Surat,3.6,87,1,No,No,250
672,Surat,4.1,164,3,No,No,900
673,Surat,3.9,191,3,No,No,800
674,Surat,4.2,197,3,No,No,800
675,Surat,4.0,279,1,No,No,250
676,Surat,4.1,204,4,No,No,1500
677,Surat,4.1,216,3,No,No,800
678,Surat,3.9,28,2,No,No,500
679,Surat,3.9,153,2,No,No,550
680,Varanasi,3.7,68,2,No,No,450
681,Varanasi,3.5,109,1,No,No,0
682,Varanasi,3.5,172,3,No,No,600
683,Varanasi,3.8,78,1,No,No,0
684,Varanasi,3.7,149,3,No,No,700
685,Varanasi,3.6,125,2,No,No,300
686,Varanasi,4.1,158,1,No,No,150
687,Varanasi,3.4,59,2,No,No,450
688,Varanasi,3.2,26,3,No,No,500
689,Varanasi,3.5,83,4,No,No,1000
690,Varanasi,3.6,63,3,No,No,600
691,Varanasi,3.7,96,2,No,No,300
692,Varanasi,3.3,96,3,No,No,800
693,Varanasi,3.4,85,2,No,No,400
694,Varanasi,3.5,57,3,No,No,700
695,Varanasi,3.4,96,2,No,No,350
696,Varanasi,3.3,34,3,No,No,600
697,Varanasi,3.2,60,3,No,No,650
698,Varanasi,3.5,48,2,No,No,450
699,Varanasi,3.3,67,4,No,No,1100
700,Patna,3.5,45,2,No,No,700
701,Patna,3.5,42,2,No,No,500
702,Patna,3.5,150,3,No,No,1000
703,Patna,3.6,99,2,No,No,500
704,Patna,3.3,162,3,No,No,1000
705,Patna,3.5,65,3,No,No,1400
706,Patna,3.5,151,3,No,No,1200
707,Patna,3.6,69,2,No,No,450
708,Patna,3.5,32,4,No,No,1500
709,Patna,3.4,111,1,No,No,300
710,Patna,3.4,16,2,No,No,600
711,Patna,3.6,107,3,No,No,1000
712,Patna,3.1,64,2,No,No,500
713,Patna,3.4,60,2,No,No,500
714,Patna,3.3,74,2,No,No,600
715,Patna,3.6,75,2,No,No,600
716,Patna,3.4,61,2,No,No,700
717,Patna,3.7,43,4,No,No,1600
718,Patna,3.3,49,2,No,No,500
719,Patna,3.4,45,3,No,No,800
720,Dubai,4.4,552,3,Yes,Yes,150
721,Dubai,4.5,909,3,No,Yes,200
722,Dubai,4.9,641,3,No,Yes,160
723,Dubai,4.8,2510,3,No,Yes,160
724,Dubai,4.4,281,3,No,Yes,150
725,Dubai,4.3,544,3,Yes,Yes,130
726,Dubai,3.9,927,3,No,Yes,280
727,Dubai,4.7,2424,3,No,No,270
728,Dubai,4.9,1352,4,No,Yes,500
729,Dubai,4.5,1388,4,No,No,300
730,Dubai,3.2,506,3,No,No,285
731,Dubai,4.5,403,3,Yes,No,140
732,Dubai,4.3,1351,3,No,No,100
733,Dubai,4.5,307,3,No,Yes,150
734,Dubai,4.3,386,3,No,No,170
735,Dubai,4.1,1448,2,Yes,Yes,90
736,Dubai,4.3,1281,2,Yes,Yes,90
737,Dubai,3.7,500,3,Yes,No,250
738,Dubai,4.9,322,4,No,Yes,500
739,Dubai,4.3,661,3,No,No,160
740,Singapore,3.8,28,3,No,No,50
741,Singapore,3.2,33,4,No,No,75
742,Singapore,3.0,25,3,No,No,30
743,Singapore,3.9,35,3,No,No,40
744,Singapore,3.9,33,4,No,No,315
745,Singapore,3.4,34,4,No,No,300
746,Singapore,3.2,32,4,No,No,60
747,Singapore,3.2,30,4,No,No,80
748,Singapore,3.2,30,4,No,No,95
749,Singapore,3.7,33,3,No,No,40
750,Singapore,4.2,29,2,No,No,20
751,Singapore,3.1,34,4,No,No,80
752,Singapore,4.0,33,4,No,No,270
753,Singapore,3.8,35,4,No,No,430
754,Singapore,3.1,33,4,No,No,60
755,Singapore,4.1,35,4,No,No,100
756,Singapore,3.8,33,4,No,No,500
757,Singapore,3.2,29,3,No,No,50
758,Singapore,3.9,34,4,No,No,300
759,Singapore,3.8,30,4,No,No,220
760,Sharjah,4.8,459,3,No,No,60
761,Sharjah,4.1,33,2,No,No,40
762,Sharjah,4.2,43,4,No,No,110
763,Sharjah,4.2,504,3,Yes,No,80
764,Sharjah,4.1,192,3,Yes,No,90
765,Sharjah,3.9,357,4,Yes,No,250
766,Sharjah,4.1,197,4,Yes,No,250
767,Sharjah,2.4,154,3,No,No,80
768,Sharjah,4.1,449,4,Yes,No,100
769,Sharjah,4.2,444,3,No,No,60
770,Sharjah,4.5,143,4,No,No,150
771,Sharjah,4.2,265,4,Yes,No,160
772,Sharjah,4.1,372,4,Yes,No,120
773,Sharjah,3.9,69,4,Yes,No,110
774,Sharjah,4.2,142,2,No,No,50
775,Sharjah,3.8,210,3,Yes,No,70
776,Sharjah,3.8,227,4,Yes,No,130
777,Sharjah,4.3,316,3,No,No,65
778,Sharjah,3.9,285,3,Yes,No,85
779,Sharjah,3.8,12,2,No,No,50
780,Abu Dhabi,4.6,376,4,Yes,No,260
781,Abu Dhabi,4.7,201,4,No,Yes,500
782,Abu Dhabi,4.6,81,4,No,No,180
783,Abu Dhabi,4.6,207,4,No,No,190
784,Abu Dhabi,4.6,586,4,No,No,200
785,Abu Dhabi,4.0,380,2,Yes,No,70
786,Abu Dhabi,4.4,246,4,Yes,Yes,350
787,Abu Dhabi,4.9,216,4,No,Yes,330
788,Abu Dhabi,4.0,525,3,Yes,No,100
789,Abu Dhabi,4.1,422,4,No,No,230
790,Abu Dhabi,4.3,180,3,Yes,Yes,80
791,Abu Dhabi,4.0,205,4,Yes,No,250
792,Abu Dhabi,4.4,471,3,Yes,Yes,150
793,Abu Dhabi,4.2,435,4,No,No,250
794,Abu Dhabi,4.0,277,2,Yes,No,50
795,Abu Dhabi,3.6,268,2,Yes,No,60
796,Abu Dhabi,4.0,355,3,Yes,Yes,120
797,Abu Dhabi,4.5,162,3,Yes,No,100
798,Abu Dhabi,4.2,228,3,No,No,100
799,Abu Dhabi,4.3,224,2,No,No,70
800,Colombo,4.2,286,3,No,No,3000
801,Colombo,4.2,171,3,No,No,3000
802,Colombo,4.0,209,3,No,No,2500
803,Colombo,4.1,58,3,No,No,2000
804,Colombo,4.1,122,2,No,No,1000
805,Colombo,4.9,203,4,No,No,4000
806,Colombo,4.0,114,3,No,No,2500
807,Colombo,4.1,199,2,No,No,1000
808,Colombo,3.7,157,3,No,No,2500
809,Colombo,2.4,240,2,No,No,1800
810,Colombo,4.2,49,2,No,No,1000
811,Colombo,3.6,83,3,No,No,2000
812,Colombo,3.5,80,2,No,No,1500
813,Colombo,3.8,81,3,No,No,3500
814,Colombo,4.5,146,2,No,No,1300
815,Colombo,4.2,158,3,No,No,2400
816,Colombo,2.5,93,3,No,No,2000
817,Colombo,4.0,196,4,No,No,4500
818,Colombo,4.0,166,4,No,No,4000
819,Colombo,3.4,118,3,No,No,2000
820,İstanbul,4.8,1117,2,No,No,50
821,İstanbul,4.9,522,4,No,No,130
822,İstanbul,4.2,874,3,No,No,80
823,İstanbul,4.7,1311,2,No,No,50
824,İstanbul,4.7,1305,2,No,No,40
825,İstanbul,4.2,1034,3,No,No,105
826,İstanbul,4.5,761,2,No,No,35
827,İstanbul,3.7,661,4,No,No,170
828,İstanbul,4.3,870,3,No,No,90
829,İstanbul,3.7,506,3,No,No,80
830,İstanbul,4.2,652,3,No,No,70
831,İstanbul,4.1,843,4,No,No,180
832,İstanbul,4.0,645,4,No,No,160
833,İstanbul,3.7,687,3,No,No,90
834,İstanbul,4.2,877,3,No,No,75
835,İstanbul,4.0,901,4,No,No,120
836,İstanbul,4.6,622,3,No,No,60
837,İstanbul,4.1,788,3,No,No,80
838,İstanbul,4.9,1042,2,No,No,30
839,İstanbul,4.0,591,2,No,No,55
840,Ankara,4.4,296,3,No,No,60
841,Ankara,4.5,231,3,No,No,100
842,Ankara,4.2,212,3,No,No,100
843,Ankara,4.6,124,3,No,No,70
844,Ankara,4.2,152,3,No,No,70
845,Ankara,4.3,103,2,No,No,50
846,Ankara,4.2,134,3,No,No,70
847,Ankara,4.7,104,2,No,No,40
848,Ankara,4.1,97,4,No,No,400
849,Ankara,4.4,131,3,No,No,70
850,Ankara,4.3,126,2,No,No,35
851,Ankara,3.8,123,3,No,No,80
852,Ankara,4.2,103,3,No,No,100
853,Ankara,4.4,115,4,No,No,150
854,Ankara,4.3,106,3,No,No,60
855,Ankara,3.4,115,2,No,No,50
856,Ankara,4.4,72,2,No,No,50
857,Ankara,4.2,79,3,No,No,70
858,Ankara,4.6,109,2,No,No,40
859,Ankara,4.9,95,3,No,No,80
860,London,4.7,964,2,No,No,35
861,London,4.9,706,3,No,No,55
862,London,4.9,161,2,No,No,20
863,London,4.5,367,3,No,Yes,45
864,London,4.7,1326,4,No,Yes,90
865,London,4.5,313,3,No,No,40
866,London,4.9,309,2,No,No,35
867,London,4.5,148,4,No,No,100
868,London,4.7,320,4,No,No,230
869,London,4.7,214,4,No,Yes,80
870,London,4.5,305,3,No,No,55
871,London,4.1,473,2,No,No,30
872,London,3.8,400,2,No,No,30
873,London,4.8,395,4,No,Yes,120
874,London,4.4,311,4,No,Yes,100
875,London,4.3,271,3,No,No,50
876,London,4.6,418,3,No,No,40
877,London,4.6,436,3,No,No,60
878,London,4.5,571,3,No,No,45
879,London,4.1,316,2,No,Yes,30
880,Doha,3.9,109,4,No,No,160
881,Doha,3.4,74,4,No,No,150
882,Doha,4.0,180,4,No,No,150
883,Doha,4.6,348,4,No,No,300
884,Doha,4.7,114,4,No,Yes,250
885,Doha,3.4,350,3,No,No,80
886,Doha,4.4,67,4,No,No,550
887,Doha,4.9,182,4,No,No,250
888,Doha,3.9,197,4,No,No,200
889,Doha,4.0,322,3,No,No,60
890,Doha,4.2,189,4,No,No,170
891,Doha,3.8,263,3,No,No,100
892,Doha,3.6,115,3,No,No,110
893,Doha,3.7,58,4,No,No,500
894,Doha,4.3,73,4,No,No,445
895,Doha,4.3,211,2,No,No,50
896,Doha,3.8,83,3,No,No,80
897,Doha,4.5,145,4,No,No,400
898,Doha,4.0,41,4,No,No,250
899,Doha,3.8,155,4,No,No,220
900,Makati City,4.5,591,3,No,Yes,1200
901,Taguig City,4.5,618,4,No,Yes,1800
902,Mandaluyong City,4.9,365,4,No,No,1500
903,Pasay City,4.9,621,4,No,Yes,6000
904,Taguig City,4.7,535,4,No,Yes,3000
905,Mandaluyong City,4.4,336,3,No,No,1000
906,Mandaluyong City,4.4,270,4,No,Yes,4000
907,Pasig City,4.2,488,3,No,Yes,900
908,Mandaluyong City,4.8,229,4,No,Yes,1500
909,Pasig City,4.9,1070,3,No,No,800
910,Quezon City,4.8,294,3,No,No,800
911,Pasig City,4.8,532,3,No,Yes,1100
912,Tagaytay City,4.5,211,3,No,Yes,1200
913,Pasay City,4.0,520,4,No,Yes,2000
914,San Juan City,4.3,223,3,No,No,700
915,Pasay City,4.2,677,4,No,Yes,2000
916,Makati City,4.8,314,3,No,Yes,1100
917,Taguig City,4.4,392,4,No,Yes,1500
918,Taguig City,4.5,118,2,No,No,600
919,San Juan City,4.2,458,3,No,Yes,1000
920,Cape Town,4.8,319,3,No,No,230
921,Cape Town,4.1,374,4,No,No,320
922,Cape Town,4.1,88,4,No,No,300
923,Cape Town,3.8,619,4,No,No,500
924,Cape Town,4.4,466,4,No,No,570
925,Cape Town,4.4,514,2,No,No,150
926,Cape Town,4.1,298,3,No,No,270
927,Cape Town,4.4,157,2,No,No,125
928,Cape Town,4.5,356,4,No,No,350
929,Cape Town,3.6,131,3,No,No,250
930,Cape Town,4.5,328,2,No,No,110
931,Cape Town,3.9,239,3,No,No,250
932,Cape Town,4.4,281,3,No,No,250
933,Cape Town,3.8,127,3,No,No,250
934,Cape Town,3.7,255,4,No,No,360
935,Cape Town,3.7,22,3,No,No,294
936,Cape Town,4.0,110,4,No,Yes,535
937,Cape Town,3.8,280,4,No,No,450
938,Cape Town,4.0,185,3,No,No,200
939,Cape Town,4.2,266,2,No,No,180
940,Sandton,4.1,251,4,No,No,400
941,Sandton,4.8,542,4,No,No,450
942,Johannesburg,4.1,1207,4,No,No,350
943,Johannesburg,4.3,180,4,No,No,300
944,Sandton,4.3,430,4,No,No,400
945,Johannesburg,4.1,1024,4,No,No,350
946,Johannesburg,4.5,222,4,No,No,955
947,Inner City,4.9,194,4,No,No,700
948,Sandton,4.6,892,4,No,No,545
949,Johannesburg,4.0,861,4,No,No,350
950,Sandton,4.4,499,4,No,No,400
951,Sandton,4.0,504,3,No,No,250
952,Sandton,4.2,581,3,No,No,250
953,Sandton,4.3,488,4,No,No,330
954,Sandton,4.4,90,4,No,No,300
955,Johannesburg,4.2,212,4,No,Yes,515
956,Sandton,4.4,743,4,No,No,450
957,Inner City,4.9,441,4,No,No,1540
958,Sandton,3.8,390,4,No,No,360
959,Randburg,4.3,618,3,No,No,200
960,Brasília,4.9,30,4,No,No,230
961,Brasília,4.2,17,4,No,No,230
962,Brasília,3.6,5,4,No,No,100
963,Brasília,3.7,5,4,No,No,200
964,Brasília,3.6,9,2,No,No,50
965,Brasília,4.3,29,4,No,No,100
966,Brasília,3.7,8,3,No,No,90
967,Brasília,3.2,11,2,No,No,50
968,Brasília,0,2,1,No,No,30
969,Brasília,4.1,12,4,No,No,150
970,Brasília,3.0,6,2,No,No,55
971,Brasília,3.1,9,4,No,No,100
972,Brasília,3.6,9,3,No,No,60
973,Brasília,3.2,6,4,No,No,240
974,Brasília,3.1,10,3,No,No,80
975,Brasília,3.7,11,2,No,No,45
976,Brasília,4.0,10,4,No,No,150
977,Brasília,3.8,11,3,No,No,60
978,Brasília,3.3,8,4,No,No,350
979,Brasília,3.8,9,1,No,No,30
980,São Paulo,4.4,17,4,No,No,250
981,São Paulo,4.5,49,4,No,No,250
982,São Paulo,4.4,22,4,No,No,100
983,São Paulo,4.1,15,4,No,No,100
984,São Paulo,3.9,5,3,No,No,75
985,São Paulo,0,2,2,No,No,50
986,São Paulo,4.8,59,4,No,No,300
987,São Paulo,0,2,3,No,No,65
988,São Paulo,4.3,39,4,No,No,300
989,São Paulo,4.4,37,4,No,No,400
990,São Paulo,4.3,68,4,No,No,120
991,São Paulo,3.9,12,4,No,No,230
992,São Paulo,4.1,11,4,No,No,120
993,São Paulo,3.4,73,4,No,No,200
994,São Paulo,4.6,30,4,No,No,120
995,São Paulo,4.3,46,4,No,No,150
996,São Paulo,3.5,9,4,No,No,120
997,São Paulo,4.6,58,3,No,No,70
998,São Paulo,3.1,5,3,No,No,70
999,São Paulo,0,0,2,No,No,55
1000,Manchester,3.3,23,2,No,No,20
1001,Manchester,4.1,82,2,No,No,30
1002,Manchester,3.9,150,2,No,No,35
1003,Manchester,4.3,745,2,No,No,25
1004,Manchester,4.0,86,3,No,No,40
1005,Manchester,3.4,25,1,No,No,15
1006,Manchester,3.9,88,3,No,No,50
1007,Manchester,3.7,48,2,No,No,25
1008,Manchester,4.4,704,3,No,No,55
1009,Manchester,4.9,162,3,No,No,50
1010,Manchester,4.5,110,2,No,No,35
1011,Manchester,4.3,114,4,No,No,160
1012,Manchester,4.2,67,3,No,Yes,55
1013,Manchester,4.5,602,4,No,No,80
1014,Manchester,3.3,14,2,No,No,30
1015,Manchester,3.6,101,3,No,No,50
1016,Manchester,4.0,52,4,No,No,85
1017,Manchester,4.1,98,3,No,No,45
1018,Manchester,4.3,422,4,No,Yes,70
1019,Manchester,4.2,383,2,No,No,30
1020,Birmingham,4.0,63,3,No,No,45
1021,Birmingham,3.9,53,3,No,No,50
1022,Birmingham,3.9,22,2,No,Yes,30
1023,Birmingham,4.5,265,4,No,No,120
1024,Birmingham,4.0,40,3,No,No,50
1025,Birmingham,2.8,26,1,No,No,10
1026,Birmingham,4.0,133,3,No,Yes,60
1027,Birmingham,3.7,13,1,No,No,15
1028,Birmingham,3.8,38,2,No,No,20
1029,Birmingham,4.6,100,3,No,No,40
1030,Birmingham,4.0,93,2,No,No,20
1031,Birmingham,3.6,9,2,No,No,30
1032,Birmingham,3.7,21,2,No,No,35
1033,Birmingham,3.8,55,2,No,No,20
1034,Birmingham,0,3,2,No,No,20
1035,Birmingham,4.1,213,4,No,No,80
1036,Birmingham,4.2,55,2,No,No,30
1037,Birmingham,3.7,32,3,No,No,45
1038,Birmingham,4.2,148,3,No,No,45
1039,Birmingham,3.1,11,1,No,No,15
1040,Auckland,4.7,412,4,No,No,190
1041,Auckland,4.2,61,4,No,No,90
1042,Auckland,4.6,413,4,No,No,120
1043,Auckland,2.3,402,4,No,No,100
1044,Auckland,4.8,598,4,No,No,90
1045,Auckland,4.3,133,2,No,No,40
1046,Auckland,4.0,31,3,No,No,50
1047,Auckland,4.3,212,2,No,No,35
1048,Auckland,4.0,381,3,No,No,60
1049,Auckland,4.0,414,3,No,No,60
1050,Auckland,4.6,696,3,No,No,60
1051,Auckland,4.1,431,3,No,No,65
1052,Auckland,4.9,754,3,No,No,50
1053,Auckland,3.5,86,4,No,No,70
1054,Auckland,4.5,166,3,No,No,55
1055,Auckland,4.9,281,1,No,No,25
1056,Auckland,4.2,271,4,No,No,90
1057,Auckland,4.7,617,1,No,No,20
1058,Auckland,4.4,223,3,No,No,50
1059,Auckland,4.5,213,3,No,No,45
1060,Wellington City,4.2,113,4,No,No,80
1061,Wellington City,4.4,242,3,No,No,50
1062,Wellington City,4.1,103,3,No,No,50
1063,Wellington City,4.5,152,4,No,No,70
1064,Wellington City,4.1,116,3,No,No,55
1065,Wellington City,4.1,229,4,No,No,90
1066,Wellington City,4.2,170,4,No,No,105
1067,Wellington City,4.4,161,3,No,No,50
1068,Wellington City,4.6,171,3,No,No,50
1069,Wellington City,4.5,195,1,No,No,25
1070,Wellington City,4.0,94,3,No,No,50
1071,Wellington City,4.1,114,3,No,No,60
1072,Wellington City,3.7,131,4,No,No,70
1073,Wellington City,4.3,96,2,No,No,40
1074,Wellington City,4.3,127,3,No,No,50
1075,Wellington City,4.2,146,4,No,No,80
1076,Wellington City,4.4,125,4,No,No,200
1077,Wellington City,4.3,141,4,No,No,110
1078,Wellington City,4.3,157,2,No,No,40
1079,Wellington City,4.3,143,4,No,No,100
1080,Dummy,0,0,4,No,No,2500
1081,Dummy,0,0,4,No,No,500
1082,Dummy,0,0,4,No,No,600
1083,Dummy,0,0,4,No,No,1500
1084,Dummy,0,0,4,No,No,400
1085,Dummy,0,0,4,No,No,1200
1086,Dummy,0,0,4,No,No,900
1087,Dummy,0,0,3,No,No,50
1088,Dummy,0,0,4,No,No,1200
1089,Dummy,0,0,4,No,No,400
1090,Dummy,0,0,4,No,No,1200
1091,Dummy,0,0,4,No,No,750
1092,Dummy,0,0,4,No,No,750
1093,Dummy,0,0,4,No,No,650
1094,Dummy,0,0,4,No,No,250
1095,Dummy,0,0,4,No,No,1500
1096,Dummy,0,0,4,No,No,700
1097,Dummy,0,0,4,No,No,750
1098,Dummy,0,0,4,No,No,1850
1099,Dummy,0,0,4,No,No,1400
1100,Rio de Janeiro,4.7,44,4,No,No,300
1101,Rio de Janeiro,4.9,49,4,No,No,120
1102,Rio de Janeiro,4.8,29,4,No,No,100
1103,Rio de Janeiro,4.3,10,3,No,No,80
1104,Rio de Janeiro,4.9,40,4,No,No,100
1105,Rio de Janeiro,4.7,24,3,No,No,60
1106,Rio de Janeiro,4.2,8,4,No,No,250
1107,Rio de Janeiro,4.3,14,3,No,No,90
1108,Rio de Janeiro,4.2,7,2,No,No,40
1109,Rio de Janeiro,4.0,7,4,No,No,140
1110,Rio de Janeiro,4.6,25,4,No,No,250
1111,Rio de Janeiro,4.6,21,3,No,No,90
1112,Rio de Janeiro,4.8,19,3,No,No,60
1113,Rio de Janeiro,4.6,24,3,No,No,85
1114,Rio de Janeiro,4.5,29,3,No,No,90
1115,Rio de Janeiro,4.2,11,4,No,No,170
1116,Rio de Janeiro,0,1,3,No,No,70
1117,Rio de Janeiro,4.4,13,4,No,No,120
1118,Rio de Janeiro,4.0,5,4,No,No,150
1119,Rio de Janeiro,4.6,21,4,No,No,170
1120,Jakarta,4.0,331,3,No,No,100000
1121,Jakarta,4.9,1662,3,No,No,200000
1122,Jakarta,4.9,1640,3,No,No,200000
1123,Jakarta,4.3,458,3,No,No,300000
1124,Jakarta,4.6,873,3,No,No,800000
1125,Jakarta,4.9,605,3,No,No,500000
1126,Jakarta,4.4,410,3,No,No,120000
1127,Bogor,4.0,1159,3,No,No,250000
1128,Tangerang,4.9,2212,3,No,No,200000
1129,Jakarta,4.2,395,3,No,No,450000
1130,Jakarta,3.4,152,3,No,No,100000
1131,Jakarta,4.4,841,3,No,No,200000
1132,Tangerang,3.7,155,3,No,No,300000
1133,Jakarta,4.6,1476,3,No,No,165000
1134,Jakarta,4.6,903,3,No,No,200000
1135,Jakarta,4.2,259,3,No,No,250000
1136,Jakarta,3.9,137,3,No,No,200000
1137,Bogor,3.7,783,2,No,No,70000
1138,Jakarta,4.1,1498,3,No,No,800000
1139,Jakarta,4.3,243,3,No,No,350000
1140,Pretoria,3.9,153,4,No,No,400
1141,Pretoria,4.2,20,4,No,No,500
1142,Pretoria,3.8,57,4,No,No,300
1143,Pretoria,4.1,232,4,No,No,400
1144,Pretoria,4.9,85,4,No,No,3210
1145,Pretoria,4.7,373,4,No,No,450
1146,Pretoria,4.4,147,4,No,No,320
1147,Pretoria,4.3,116,4,No,No,300
1148,Pretoria,3.9,135,3,No,No,250
1149,Pretoria,4.5,287,4,No,No,450
1150,Pretoria,4.5,97,3,No,No,285
1151,Pretoria,4.3,43,4,No,No,320
1152,Pretoria,3.9,150,4,No,No,390
1153,Pretoria,4.1,84,4,No,No,360
1154,Pretoria,4.0,235,4,No,No,410
1155,Pretoria,4.4,301,3,No,No,200
1156,Pretoria,4.4,84,4,No,No,600
1157,Pretoria,4.0,158,3,No,No,250
1158,Pretoria,3.4,111,3,No,No,200
1159,Pretoria,4.1,258,3,No,No,250
1160,Edinburgh,3.9,63,3,No,No,30
1161,Edinburgh,3.8,31,3,No,No,30
1162,Edinburgh,4.1,84,2,No,No,20
1163,Edinburgh,3.9,81,3,No,No,30
1164,Edinburgh,4.1,57,2,No,No,15
1165,Edinburgh,4.4,275,4,No,No,90
1166,Edinburgh,4.6,130,3,No,No,35
1167,Edinburgh,4.4,279,2,No,No,25
1168,Edinburgh,3.8,73,2,No,No,20
1169,Edinburgh,4.0,154,3,No,No,40
1170,Edinburgh,4.0,76,2,No,No,20
1171,Edinburgh,4.3,61,4,No,Yes,50
1172,Edinburgh,4.2,64,4,No,No,55
1173,Edinburgh,3.8,32,2,No,No,25
1174,Edinburgh,4.1,200,4,No,Yes,100
1175,Edinburgh,4.0,36,3,No,No,40
1176,Edinburgh,4.5,329,3,No,No,30
1177,Edinburgh,4.7,163,3,No,No,45
1178,Edinburgh,3.7,27,3,No,No,35
1179,Edinburgh,3.5,31,3,No,No,35
1180,Yorkton,3.3,26,2,No,No,25
1181,Lucknow,4.6,567,3,No,No,800
1182,Vernonia,4.3,88,1,No,No,10
1183,Mayfield,2.9,11,2,No,No,20
1184,Guwahati,4.1,377,2,No,No,400
1185,Lucknow,4.3,887,3,No,No,1000
1186,Singapore,3.8,28,3,No,No,50
1187,Singapore,3.2,33,4,No,No,75
1188,Dicky Beach,3.6,29,1,No,No,7
1189,Trentham East,4.1,87,2,No,No,20
1190,Lakes Entrance,3.8,97,1,No,No,7
1191,Hepburn Springs,3.8,192,2,No,No,20
1192,Ojo Caliente,3.6,30,3,No,No,40
1193,Inverloch,3.7,100,1,No,No,7
1194,Vineland Station,4.3,204,4,No,No,70
1195,Weirton,3.9,156,2,No,No,25
1196,Puducherry,4.1,791,2,No,No,400
1197,Potrero,3.3,9,2,No,No,25
1198,Cochrane,3.1,6,2,No,No,25
1199,Princeton,4.0,542,4,No,No,70
1200,Yorkton,3.3,26,2,No,No,25
1201,Lucknow,4.6,567,3,No,No,800
1202,Vernonia,4.3,88,1,No,No,10
1203,Mayfield,2.9,11,2,No,No,20
1204,Guwahati,4.1,377,2,No,No,400
1205,Lucknow,4.3,887,3,No,No,1000
1206,Singapore,3.8,28,3,No,No,50
1207,Singapore,3.2,33,4,No,No,75
1208,Dicky Beach,3.6,29,1,No,No,7
1209,Trentham East,4.1,87,2,No,No,20
1210,Lakes Entrance,3.8,97,1,No,No,7
1211,Hepburn Springs,3.8,192,2,No,No,20
1212,Ojo Caliente,3.6,30,3,No,No,40
1213,Inverloch,3.7,100,1,No,No,7
1214,Vineland Station,4.3,204,4,No,No,70
1215,Weirton,3.9,156,2,No,No,25
1216,Puducherry,4.1,791,2,No,No,400
1217,Potrero,3.3,9,2,No,No,25
1218,Cochrane,3.1,6,2,No,No,25
1219,Princeton,4.0,542,4,No,No,70
1220,Yorkton,3.3,26,2,No,No,25
1221,Lucknow,4.6,567,3,No,No,800
1222,Vernonia,4.3,88,1,No,No,10
1223,Mayfield,2.9,11,2,No,No,20
1224,Guwahati,4.1,377,2,No,No,400
